Ride,Date/Time,Wait Time
Montanha-russa Dum Dum,2024-03-02 18:05:06,10
Montanha-russa Dum Dum,2024-03-02 18:10:06,10
Montanha-russa Dum Dum,2024-03-02 18:15:07,10
Montanha-russa Dum Dum,2024-03-02 18:20:06,10
Montanha-russa Dum Dum,2024-03-02 18:25:05,10
Montanha-russa Dum Dum,2024-03-02 18:30:06,5
Montanha-russa Dum Dum,2024-03-02 18:35:06,5
Montanha-russa Dum Dum,2024-03-02 18:40:04,5
Montanha-russa Dum Dum,2024-03-02 18:45:06,5
Montanha-russa Dum Dum,2024-03-02 18:50:05,5
Montanha-russa Dum Dum,2024-03-02 18:55:06,5
Montanha-russa Dum Dum,2024-03-02 19:00:06,5
Montanha-russa Dum Dum,2024-03-03 10:35:05,5
Montanha-russa Dum Dum,2024-03-03 10:40:05,5
Montanha-russa Dum Dum,2024-03-03 10:45:06,5
Montanha-russa Dum Dum,2024-03-03 10:50:05,5
Montanha-russa Dum Dum,2024-03-03 10:55:05,5
Montanha-russa Dum Dum,2024-03-03 11:00:06,5
Montanha-russa Dum Dum,2024-03-03 11:05:06,5
Montanha-russa Dum Dum,2024-03-03 11:10:06,5
Montanha-russa Dum Dum,2024-03-03 11:15:06,5
Montanha-russa Dum Dum,2024-03-03 11:20:05,5
Montanha-russa Dum Dum,2024-03-03 11:25:04,5
Montanha-russa Dum Dum,2024-03-03 11:30:06,5
Montanha-russa Dum Dum,2024-03-03 11:35:05,5
Montanha-russa Dum Dum,2024-03-03 11:40:06,5
Montanha-russa Dum Dum,2024-03-03 11:45:06,5
Montanha-russa Dum Dum,2024-03-03 11:50:05,5
Montanha-russa Dum Dum,2024-03-03 11:55:05,5
Montanha-russa Dum Dum,2024-03-03 12:00:06,5
Montanha-russa Dum Dum,2024-03-03 12:05:05,5
Montanha-russa Dum Dum,2024-03-03 12:10:05,5
Montanha-russa Dum Dum,2024-03-03 12:15:05,5
Montanha-russa Dum Dum,2024-03-03 12:20:05,5
Montanha-russa Dum Dum,2024-03-03 12:25:04,5
Montanha-russa Dum Dum,2024-03-03 12:30:06,5
Montanha-russa Dum Dum,2024-03-03 12:35:05,5
Montanha-russa Dum Dum,2024-03-03 12:40:06,5
Montanha-russa Dum Dum,2024-03-03 12:45:05,5
Montanha-russa Dum Dum,2024-03-03 12:50:05,5
Montanha-russa Dum Dum,2024-03-03 12:55:05,5
Montanha-russa Dum Dum,2024-03-03 13:00:05,5
Montanha-russa Dum Dum,2024-03-03 13:05:05,5
Montanha-russa Dum Dum,2024-03-03 13:10:06,5
Montanha-russa Dum Dum,2024-03-03 13:15:05,5
