Ride,Date/Time,Wait Time
Big Tower,2023-05-06 15:50:04,40
Big Tower,2023-05-06 15:55:04,40
Big Tower,2023-05-06 16:00:04,30
Big Tower,2023-05-06 16:05:04,30
Big Tower,2023-05-06 16:10:04,30
Big Tower,2023-05-06 16:15:04,30
Big Tower,2023-05-06 16:20:04,30
Big Tower,2023-05-06 16:25:04,30
Big Tower,2023-05-06 16:30:04,30
Big Tower,2023-05-06 16:35:04,30
Big Tower,2023-05-06 16:40:04,30
Big Tower,2023-05-06 16:45:04,30
Big Tower,2023-05-06 16:50:04,30
Big Tower,2023-05-06 16:55:04,30
Big Tower,2023-05-06 17:00:03,30
Big Tower,2023-05-06 17:05:05,30
Big Tower,2023-05-06 17:10:05,30
Big Tower,2023-05-06 17:15:04,30
Big Tower,2023-05-06 17:20:04,30
Big Tower,2023-05-06 17:25:04,30
Big Tower,2023-05-06 17:30:04,30
Big Tower,2023-05-06 17:35:04,30
Big Tower,2023-05-06 17:40:04,30
Big Tower,2023-05-06 17:45:04,30
Big Tower,2023-05-06 17:50:04,30
Big Tower,2023-05-06 17:55:04,30
Big Tower,2023-05-06 18:00:05,30
Big Tower,2023-05-06 18:05:04,30
Big Tower,2023-05-07 10:40:05,40
Big Tower,2023-05-07 10:45:04,40
Big Tower,2023-05-07 10:50:03,40
Big Tower,2023-05-07 10:55:04,40
Big Tower,2023-05-07 11:00:04,40
Big Tower,2023-05-07 11:05:04,40
Big Tower,2023-05-07 11:10:04,40
Big Tower,2023-05-07 11:15:04,40
Big Tower,2023-05-07 11:20:05,40
Big Tower,2023-05-07 11:25:04,40
Big Tower,2023-05-07 11:30:04,40
Big Tower,2023-05-07 11:35:04,40
Big Tower,2023-05-07 11:40:04,40
Big Tower,2023-05-07 11:45:04,90
Big Tower,2023-05-07 11:50:04,90
Big Tower,2023-05-07 11:55:04,90
Big Tower,2023-05-07 12:00:04,90
Big Tower,2023-05-07 12:05:04,90
Big Tower,2023-05-07 12:10:05,90
