Ride,Date/Time,Wait Time
Baby Elefante,2023-09-03 12:25:06,60
Baby Elefante,2023-09-03 12:30:05,60
Baby Elefante,2023-09-03 12:35:05,60
Baby Elefante,2023-09-03 12:40:05,60
Baby Elefante,2023-09-03 12:45:06,60
Baby Elefante,2023-09-03 12:50:05,60
Baby Elefante,2023-09-03 12:55:05,5
Baby Elefante,2023-09-03 13:00:04,5
Baby Elefante,2023-09-03 13:05:05,5
Baby Elefante,2023-09-03 13:10:06,5
Baby Elefante,2023-09-03 13:15:05,5
Baby Elefante,2023-09-03 13:20:06,5
Baby Elefante,2023-09-03 13:25:04,5
Baby Elefante,2023-09-03 13:30:05,5
Baby Elefante,2023-09-03 13:35:05,20
Baby Elefante,2023-09-03 13:40:04,20
Baby Elefante,2023-09-03 13:45:06,20
Baby Elefante,2023-09-03 13:50:04,20
Baby Elefante,2023-09-03 13:55:05,20
Baby Elefante,2023-09-03 14:00:05,15
Baby Elefante,2023-09-03 14:05:06,15
Baby Elefante,2023-09-03 14:10:05,15
Baby Elefante,2023-09-03 14:15:05,15
Baby Elefante,2023-09-03 14:20:06,15
Baby Elefante,2023-09-03 14:25:05,15
Baby Elefante,2023-09-03 14:30:06,15
Baby Elefante,2023-09-03 14:35:05,15
Baby Elefante,2023-09-03 14:40:05,15
Baby Elefante,2023-09-03 14:45:05,15
Baby Elefante,2023-09-03 14:50:06,15
Baby Elefante,2023-09-03 14:55:06,15
Baby Elefante,2023-09-03 15:00:05,20
Baby Elefante,2023-09-03 15:05:06,20
Baby Elefante,2023-09-03 15:10:05,20
Baby Elefante,2023-09-03 15:15:02,20
Baby Elefante,2023-09-03 15:20:06,20
Baby Elefante,2023-09-03 15:25:05,20
Baby Elefante,2023-09-03 15:30:05,30
Baby Elefante,2023-09-03 15:35:05,30
Baby Elefante,2023-09-03 15:40:05,30
Baby Elefante,2023-09-03 15:45:05,30
Baby Elefante,2023-09-03 15:50:04,30
Baby Elefante,2023-09-03 15:55:05,30
Baby Elefante,2023-09-03 16:00:05,20
Baby Elefante,2023-09-03 16:05:06,20
Baby Elefante,2023-09-03 16:10:05,20
Baby Elefante,2023-09-03 16:15:05,20
Baby Elefante,2023-09-03 16:20:05,20
Baby Elefante,2023-09-03 16:25:05,20
Baby Elefante,2023-09-03 16:30:05,20
Baby Elefante,2023-09-03 16:35:03,30
Baby Elefante,2023-09-03 16:40:05,30
Baby Elefante,2023-09-03 16:45:05,30
Baby Elefante,2023-09-03 16:50:03,30
Baby Elefante,2023-09-03 16:55:04,30
Baby Elefante,2023-09-03 17:00:06,30
Baby Elefante,2023-09-03 17:05:06,30
Baby Elefante,2023-09-03 17:10:06,30
Baby Elefante,2023-09-03 17:15:05,30
Baby Elefante,2023-09-03 17:20:04,30
Baby Elefante,2023-09-03 17:25:05,30
Baby Elefante,2023-09-03 17:30:05,30
Baby Elefante,2023-09-03 17:35:06,30
